year_month,department_name,region_name,revenue,opex,capex,profit,headcount,profit_margin,revenue_variance,tickets_resolved,sla_breaches,cycle_time,utilization,backlog
2024-06,Finance,Latin America,186499.72,139100.45,6433.67,40965.59,16.0,21.97,-12.36,26,2,1.46,77.8,72.0
2024-06,Finance,North America,377109.33,251023.21,9561.26,116524.86,27.0,30.9,3.2,63,4,1.87,74.24,178.0
2024-06,HR,Asia Pacific,167396.33,118075.25,2754.81,46566.27,11.0,27.82,-16.95,27,0,2.1,84.04,92.0
2024-06,HR,Europe,199883.13,138614.45,3654.79,57613.89,15.0,28.82,-18.55,38,1,2.66,92.87,144.0
2024-06,HR,Latin America,146466.62,100571.33,3280.49,42614.8,10.0,29.1,12.23,21,0,2.51,71.0,64.0
2024-06,HR,North America,280493.18,199180.75,6341.14,74971.29,16.0,26.73,24.36,47,1,3.11,94.83,158.0
2024-06,Marketing,Asia Pacific,701582.48,552629.17,60927.83,88025.47,23.0,12.55,-17.34,63,2,3.83,83.46,198.0
2024-06,Marketing,Europe,806558.62,509903.85,82693.69,213961.08,30.0,26.53,-3.31,68,3,3.34,88.35,300.0
2024-06,Marketing,Latin America,656485.17,456534.21,78635.48,121315.48,20.0,18.48,18.02,39,1,3.55,87.67,159.0
2024-06,Marketing,North America,1155767.76,880062.05,113710.57,161995.14,31.0,14.02,31.45,99,4,3.23,90.0,371.0
2024-06,Operations,Asia Pacific,583619.29,383653.42,63884.04,136081.83,29.0,23.32,11.45,198,8,3.85,80.61,811.0
2024-06,Operations,Europe,494028.61,296558.29,58087.88,139382.43,37.0,28.21,-8.14,258,19,3.91,87.99,1070.0
2024-06,Operations,Latin America,369357.5,280182.78,51516.63,37658.09,27.0,10.2,0.64,154,6,4.0,92.35,521.0
2024-06,Operations,North America,776864.64,529494.5,85296.1,162074.03,42.0,20.86,12.4,316,7,5.19,92.43,1080.0
2024-06,Product,Asia Pacific,569665.82,452089.32,132834.64,-15258.15,29.0,-2.68,-17.46,105,4,7.16,93.55,378.0
2024-06,Product,Europe,793517.3,619596.35,136899.46,37021.49,34.0,4.67,5.71,114,4,5.31,82.37,480.0
2024-06,Product,Latin America,432119.73,337869.54,75832.65,18417.53,24.0,4.26,-7.99,68,3,5.84,80.0,255.0
2024-06,Product,North America,890692.41,606561.73,208888.35,75242.34,38.0,8.45,15.96,170,9,7.6,88.93,606.0
2024-06,Sales,Asia Pacific,1399788.79,921395.98,77611.78,400781.03,34.0,28.63,-12.65,81,1,1.64,80.75,269.0
2024-06,Sales,Europe,1856332.69,1431985.81,89664.85,334682.03,38.0,18.03,3.96,98,4,2.13,93.17,367.0
2024-06,Sales,Latin America,1158699.38,833351.41,48425.57,276922.4,28.0,23.9,-11.67,61,3,1.63,71.01,230.0
2024-06,Sales,North America,2128752.29,1661820.54,89345.73,377586.03,48.0,17.74,13.83,121,4,1.61,90.84,390.0
2024-07,Customer Support,Asia Pacific,393868.46,239378.51,27654.34,126835.6,51.0,32.2,-7.27,456,36,1.22,89.73,2043.0
2024-07,Customer Support,Europe,394178.91,279600.16,30727.63,83851.12,59.0,21.27,-11.19,628,30,1.22,86.95,2614.0
2024-07,Customer Support,Latin America,311756.97,239587.38,22977.32,49192.27,39.0,15.78,-0.99,365,10,1.07,73.65,1432.0
2024-07,Customer Support,North America,509019.15,353342.41,35817.52,119859.23,69.0,23.55,-1.84,837,44,0.91,83.56,2287.0
2024-07,Engineering,Asia Pacific,1090627.01,792643.6,135580.65,162402.76,69.0,14.89,-4.26,155,6,4.82,84.95,572.0
2024-07,Engineering,Europe,1170270.66,706703.34,163393.66,300173.66,72.0,25.65,17.47,181,12,4.38,85.29,690.0
2024-07,Engineering,Latin America,659736.12,466085.13,91176.76,102474.24,48.0,15.53,-14.92,104,4,4.88,83.12,465.0
2024-07,Engineering,North America,1333506.98,819236.1,178163.89,336106.99,92.0,25.2,9.4,251,11,5.31,94.56,917.0
2024-07,Finance,Asia Pacific,242670.56,160649.56,8188.58,73832.42,20.0,30.42,-9.1,40,1,1.87,78.66,144.0
2024-07,Finance,Europe,239751.38,189289.65,7121.11,43340.63,20.0,18.08,-21.6,50,2,1.86,76.3,172.0
2024-07,Finance,Latin America,163191.91,116399.01,5411.37,41381.53,13.0,25.36,-23.31,31,1,1.59,78.32,73.0
2024-07,Finance,North America,342998.2,249575.08,9551.39,83871.72,23.0,24.45,-6.14,63,3,1.49,91.03,186.0
2024-07,HR,Asia Pacific,193185.57,152847.65,3912.15,36425.77,12.0,18.86,-4.15,30,1,2.67,89.21,96.0
2024-07,HR,Europe,172428.3,131714.46,3255.2,37458.63,14.0,21.72,-29.74,37,2,2.23,76.83,147.0
2024-07,HR,Latin America,147683.76,97416.65,2512.35,47754.76,10.0,32.34,13.16,22,1,2.42,92.03,66.0
2024-07,HR,North America,270683.24,163499.27,5960.94,101223.04,16.0,37.4,20.01,48,1,3.1,89.48,159.0
2024-07,Marketing,Asia Pacific,689136.18,471613.68,61463.13,156059.37,24.0,22.65,-18.8,53,1,3.12,71.06,202.0
2024-07,Marketing,Europe,781127.83,545498.74,90493.23,145135.86,30.0,18.58,-6.36,77,3,2.9,94.64,308.0
2024-07,Marketing,Latin America,590949.13,385595.52,48513.31,156840.29,18.0,26.54,6.24,42,2,2.93,94.56,160.0
2024-07,Marketing,North America,869120.59,610120.06,85541.72,173458.81,36.0,19.96,-1.15,99,4,2.68,93.54,381.0
2024-07,Operations,Asia Pacific,502445.26,342863.27,70770.28,88811.71,29.0,17.68,-4.05,189,15,3.51,76.34,814.0
2024-07,Operations,Europe,493522.36,324922.01,51470.61,117129.74,34.0,23.73,-8.24,244,11,4.87,93.4,1118.0
2024-07,Operations,Latin America,385186.23,278532.22,37709.25,68944.76,24.0,17.9,4.95,138,9,4.91,89.47,538.0
2024-07,Operations,North America,715798.88,498634.99,83012.19,134151.7,46.0,18.74,3.57,320,8,4.67,94.87,1132.0
2024-07,Product,Asia Pacific,578935.12,419323.55,94426.61,65184.96,29.0,11.26,-16.12,94,6,6.37,70.56,391.0
2024-07,Product,Europe,590196.75,463718.5,121804.2,4674.05,36.0,0.79,-21.38,128,3,4.91,74.64,499.0
2024-07,Product,Latin America,509936.4,341722.94,96961.78,71251.69,25.0,13.97,8.58,66,4,5.3,78.64,265.0
2024-07,Product,North America,726202.97,440234.13,171203.97,114764.86,40.0,15.8,-5.46,161,6,6.3,91.89,609.0
2024-07,Sales,Asia Pacific,1574390.37,1028261.94,87134.11,458994.33,36.0,29.15,-1.76,79,1,2.32,71.55,276.0
2024-07,Sales,Europe,1541205.9,1188554.93,75046.81,277604.16,39.0,18.01,-13.69,103,3,2.01,82.46,377.0
2024-07,Sales,Latin America,1121427.37,884401.55,65754.48,171271.34,28.0,15.27,-14.51,61,2,1.75,94.63,240.0
2024-07,Sales,North America,1988057.92,1573738.44,99525.07,314794.41,46.0,15.83,6.3,127,7,1.91,73.16,409.0
2024-08,Customer Support,Asia Pacific,370548.42,231687.88,34929.69,103930.85,47.0,28.05,-12.76,439,22,0.97,70.03,2070.0
2024-08,Customer Support,Europe,352135.73,245540.19,30858.8,75736.74,61.0,21.51,-20.66,575,31,1.02,81.17,2655.0
2024-08,Customer Support,Latin America,254940.47,200566.42,22189.69,32184.36,42.0,12.62,-19.03,348,15,0.87,82.69,1480.0
2024-08,Customer Support,North America,445461.02,351479.66,32538.86,61442.51,68.0,13.79,-14.09,816,63,0.93,82.14,2368.0
2024-08,Engineering,Asia Pacific,899921.46,674518.46,137725.27,87677.73,68.0,9.74,-21.0,137,8,6.49,70.3,586.0
2024-08,Engineering,Europe,948225.41,664566.33,163036.65,120622.43,67.0,12.72,-4.82,187,5,4.76,73.29,704.0
2024-08,Engineering,Latin America,795668.96,573486.85,119032.47,103149.64,45.0,12.96,2.62,110,8,5.27,83.59,475.0
2024-08,Engineering,North America,1156574.98,742112.13,156171.14,258291.72,91.0,22.33,-5.12,258,10,6.07,74.77,958.0
2024-08,Finance,Asia Pacific,216532.57,168451.47,5220.6,42860.5,18.0,19.79,-18.89,38,2,1.87,93.91,150.0
2024-08,Finance,Europe,232007.89,155757.25,7217.72,69032.92,22.0,29.75,-24.14,48,3,1.75,76.63,172.0
2024-08,Finance,Latin America,189083.24,123345.48,4690.0,61047.76,13.0,32.29,-11.15,29,1,1.78,88.5,76.0
2024-08,Finance,North America,295595.38,182429.31,7416.85,105749.22,27.0,35.77,-19.11,59,1,1.84,91.71,191.0
2024-08,HR,Asia Pacific,186518.37,133244.9,4338.36,48935.11,11.0,26.24,-7.46,28,1,3.21,90.23,101.0
2024-08,HR,Europe,177777.93,125053.19,4135.94,48588.8,15.0,27.33,-27.56,37,1,3.05,77.25,148.0
2024-08,HR,Latin America,152759.24,104182.53,3033.18,45543.53,9.0,29.81,17.05,20,0,2.7,77.26,69.0
2024-08,HR,North America,262015.67,179004.58,5702.16,77308.93,18.0,29.51,16.16,43,3,2.57,79.08,164.0
2024-08,Marketing,Asia Pacific,789882.58,617818.39,92994.78,79069.42,25.0,10.01,-6.93,62,2,3.74,84.84,211.0
2024-08,Marketing,Europe,779885.53,544430.15,66126.39,169328.99,30.0,21.71,-6.51,75,3,2.43,71.55,321.0
2024-08,Marketing,Latin America,594423.53,372229.75,61842.81,160350.97,18.0,26.98,6.87,43,1,3.05,81.43,164.0
2024-08,Marketing,North America,857258.41,597866.17,98696.25,160696.0,34.0,18.75,-2.5,102,7,3.85,73.13,384.0
2024-08,Operations,Asia Pacific,478216.71,357543.08,53612.51,67061.12,33.0,14.02,-8.68,203,4,4.34,92.1,814.0
2024-08,Operations,Europe,455759.68,319368.29,47748.12,88643.27,36.0,19.45,-15.26,244,11,4.74,82.92,1147.0
2024-08,Operations,Latin America,363989.11,265573.89,35263.7,63151.52,25.0,17.35,-0.83,143,10,3.91,81.47,566.0
2024-08,Operations,North America,562036.48,357783.76,63803.66,140449.06,42.0,24.99,-18.68,290,23,3.69,74.96,1162.0
2024-08,Product,Asia Pacific,555050.18,397523.45,121218.03,36308.69,31.0,6.54,-19.58,90,3,5.47,78.98,395.0
2024-08,Product,Europe,729532.68,477165.24,164743.67,87623.78,35.0,12.01,-2.82,119,7,6.1,80.44,517.0
2024-08,Product,Latin America,484490.52,359600.67,79532.65,45357.2,26.0,9.36,3.16,74,5,7.16,79.11,279.0
2024-08,Product,North America,770303.23,557362.64,170697.57,42243.02,39.0,5.48,0.28,162,11,6.16,82.98,635.0
2024-08,Sales,Asia Pacific,1426602.17,1045306.99,79432.41,301862.77,37.0,21.16,-10.98,72,2,2.21,72.39,281.0
2024-08,Sales,Europe,1608189.79,1108277.5,91220.34,408691.95,40.0,25.41,-9.94,93,4,1.73,93.32,393.0
2024-08,Sales,Latin America,982170.96,772506.55,46811.42,162852.98,31.0,16.58,-25.13,55,4,2.45,84.5,245.0
2024-08,Sales,North America,1815121.06,1144335.16,96807.99,573977.91,49.0,31.62,-2.94,120,2,2.01,71.31,422.0
2024-09,Customer Support,Asia Pacific,335655.97,244316.36,22867.96,68471.65,51.0,20.4,-20.98,507,32,0.93,78.6,2170.0
2024-09,Customer Support,Europe,387958.02,245244.82,36974.14,105739.06,53.0,27.26,-12.59,568,12,1.08,83.61,2678.0
2024-09,Customer Support,Latin America,303819.14,184757.63,28327.88,90733.63,43.0,29.86,-3.51,356,23,1.03,89.83,1534.0
2024-09,Customer Support,North America,529325.17,406782.59,46112.67,76429.91,63.0,14.44,2.08,778,43,1.3,82.32,2400.0
2024-09,Engineering,Asia Pacific,852086.5,596706.2,114194.49,141185.81,63.0,16.57,-25.2,148,10,4.71,84.39,589.0
2024-09,Engineering,Europe,1114474.7,690265.22,165570.15,258639.32,79.0,23.21,11.87,171,8,6.15,82.6,727.0
2024-09,Engineering,Latin America,784813.24,506691.18,137603.97,140518.08,51.0,17.9,1.21,113,7,4.11,86.89,484.0
2024-09,Engineering,North America,1155482.28,749160.29,172144.73,234177.26,93.0,20.27,-5.21,242,10,6.09,88.25,994.0
2024-09,Finance,Asia Pacific,248702.6,171330.22,6733.75,70638.63,18.0,28.4,-6.84,38,2,1.56,75.03,150.0
2024-09,Finance,Europe,290611.39,193004.48,8900.86,88706.04,19.0,30.52,-4.97,47,1,1.91,89.33,179.0
2024-09,Finance,Latin America,154245.86,117408.59,3848.59,32988.68,14.0,21.39,-27.52,28,0,1.95,71.23,78.0
2024-09,Finance,North America,279584.77,213178.56,9573.19,56833.02,28.0,20.33,-23.49,58,2,1.3,82.56,197.0
2024-09,HR,Asia Pacific,188522.1,135962.66,3876.49,48682.95,11.0,25.82,-6.47,29,1,2.63,89.22,106.0
2024-09,HR,Europe,166606.61,114298.0,3831.96,48476.65,13.0,29.1,-32.11,35,1,2.89,92.23,153.0
2024-09,HR,Latin America,141082.96,90513.85,2826.25,47742.85,10.0,33.84,8.11,20,0,2.97,80.79,70.0
2024-09,HR,North America,232220.35,155819.63,4311.33,72089.39,18.0,31.04,2.95,47,1,2.71,73.75,171.0
2024-09,Marketing,Asia Pacific,791736.96,619495.31,93300.68,78940.98,24.0,9.97,-6.71,52,2,2.61,74.01,211.0
2024-09,Marketing,Europe,779725.97,490830.31,81455.03,207440.63,29.0,26.6,-6.53,77,1,2.5,83.43,323.0
2024-09,Marketing,Latin America,512032.58,398882.1,60871.53,52278.95,21.0,10.21,-7.95,41,2,3.61,81.31,168.0
2024-09,Marketing,North America,900413.53,683353.16,88468.04,128592.33,32.0,14.28,2.41,103,7,3.43,81.7,385.0
2024-09,Operations,Asia Pacific,489221.04,336001.79,66207.52,87011.72,35.0,17.79,-6.58,204,10,4.68,92.68,851.0
2024-09,Operations,Europe,525223.89,350697.67,62357.14,112169.08,36.0,21.36,-2.34,249,10,3.44,89.52,1165.0
2024-09,Operations,Latin America,366356.35,240660.36,35997.79,89698.2,26.0,24.48,-0.18,147,7,3.73,93.39,579.0
2024-09,Operations,North America,705580.8,483091.14,68051.08,154438.58,42.0,21.89,2.09,287,6,3.72,83.6,1204.0
2024-09,Product,Asia Pacific,573181.08,452688.81,102989.16,17503.1,32.0,3.05,-16.95,101,3,6.3,88.67,406.0
2024-09,Product,Europe,621286.18,381023.05,148579.32,91683.8,32.0,14.76,-17.24,119,7,6.75,74.44,518.0
2024-09,Product,Latin America,481206.07,295269.03,84453.17,101483.87,23.0,21.09,2.46,67,2,5.46,76.45,286.0
2024-09,Product,North America,845085.72,512327.06,200580.46,132178.21,43.0,15.64,10.02,163,11,7.62,84.5,642.0
2024-09,Sales,Asia Pacific,1581264.96,1248347.61,74920.89,257996.45,36.0,16.32,-1.33,80,1,2.42,75.01,290.0
2024-09,Sales,Europe,1404226.74,1070788.3,71384.16,262054.28,40.0,18.66,-21.36,102,6,2.21,70.57,411.0
2024-09,Sales,Latin America,962121.27,756994.6,42017.37,163109.31,28.0,16.95,-26.66,58,2,2.49,80.93,245.0
2024-09,Sales,North America,1867323.68,1346366.98,95602.88,425353.81,51.0,22.78,-0.15,117,5,1.79,80.39,430.0
2024-10,Customer Support,Asia Pacific,328115.73,213740.89,26033.54,88341.3,50.0,26.92,-22.75,467,32,1.16,94.54,2236.0
2024-10,Customer Support,Europe,409725.12,317236.52,39319.25,53169.35,59.0,12.98,-7.69,554,36,0.86,70.69,2708.0
2024-10,Customer Support,Latin America,267140.25,180236.57,20375.62,66528.07,43.0,24.9,-15.16,361,22,1.3,87.75,1588.0
2024-10,Customer Support,North America,498367.61,310609.97,40450.07,147307.56,68.0,29.56,-3.89,853,34,0.93,94.62,2555.0
2024-10,Engineering,Asia Pacific,997710.12,705105.07,176237.99,116367.06,63.0,11.66,-12.42,137,8,4.68,90.8,591.0
2024-10,Engineering,Europe,1065419.27,714322.9,142812.49,208283.88,65.0,19.55,6.95,182,13,6.12,82.79,752.0
2024-10,Engineering,Latin America,739303.01,519371.63,100594.34,119337.03,50.0,16.14,-4.65,116,3,6.2,77.61,499.0
2024-10,Engineering,North America,1152875.95,823958.54,153234.08,175683.33,93.0,15.24,-5.42,239,7,4.17,74.29,1041.0
2024-10,Finance,Asia Pacific,208781.45,155087.84,5502.4,48191.22,20.0,23.08,-21.79,40,0,1.55,71.44,151.0
2024-10,Finance,Europe,290722.29,202648.3,8873.1,79200.9,20.0,27.24,-4.94,48,2,1.57,77.59,184.0
2024-10,Finance,Latin America,180734.58,125400.07,5135.12,50199.39,14.0,27.78,-15.07,29,2,1.86,71.75,80.0
2024-10,Finance,North America,286938.95,206430.57,8347.12,72161.26,25.0,25.15,-21.48,64,2,1.37,85.99,202.0
2024-10,HR,Asia Pacific,166975.54,104440.13,3525.54,59009.87,11.0,35.34,-17.16,26,1,2.71,70.89,108.0
2024-10,HR,Europe,181402.36,109677.58,4203.81,67520.97,13.0,37.22,-26.08,33,1,3.03,86.76,158.0
2024-10,HR,Latin America,145103.93,96919.58,3143.47,45040.88,10.0,31.04,11.19,22,0,2.34,86.01,72.0
2024-10,HR,North America,250106.86,183367.56,4574.4,62164.89,17.0,24.86,10.88,48,1,2.96,88.61,179.0
2024-10,Marketing,Asia Pacific,734245.08,453649.24,71397.49,209198.35,24.0,28.49,-13.49,55,2,2.43,73.79,212.0
2024-10,Marketing,Europe,819490.52,511519.53,68138.92,239832.06,29.0,29.27,-1.76,79,3,3.52,73.5,333.0
2024-10,Marketing,Latin America,566463.66,417759.8,52690.6,96013.27,18.0,16.95,1.84,41,1,3.44,70.73,173.0
2024-10,Marketing,North America,864639.5,674575.78,92488.31,97575.41,35.0,11.29,-1.66,92,4,3.71,89.4,386.0
2024-10,Operations,Asia Pacific,503402.01,327201.41,49911.72,126288.88,33.0,25.09,-3.87,179,7,4.54,81.75,864.0
2024-10,Operations,Europe,535583.94,351152.1,52999.88,131431.97,33.0,24.54,-0.42,221,16,4.25,71.08,1180.0
2024-10,Operations,Latin America,360216.99,242326.0,38329.64,79561.35,26.0,22.09,-1.85,135,4,3.4,90.19,582.0
2024-10,Operations,North America,594960.51,407406.13,75675.09,111879.29,39.0,18.8,-13.92,295,22,5.07,75.64,1240.0
2024-10,Product,Asia Pacific,662424.41,456640.88,124163.06,81620.47,30.0,12.32,-4.02,93,3,6.12,83.23,414.0
2024-10,Product,Europe,664746.1,451794.72,132798.58,80152.81,37.0,12.06,-11.45,115,5,6.84,76.19,531.0
2024-10,Product,Latin America,463037.84,315203.44,99225.68,48608.72,24.0,10.5,-1.41,73,2,5.28,71.18,288.0
2024-10,Product,North America,821873.27,548048.61,185276.81,88547.85,39.0,10.77,7.0,173,4,6.91,91.27,675.0
2024-10,Sales,Asia Pacific,1300404.34,1007907.84,70338.71,222157.8,38.0,17.08,-18.85,84,3,2.13,70.5,292.0
2024-10,Sales,Europe,1610510.45,1020561.33,88915.14,501033.99,47.0,31.11,-9.81,106,5,2.41,79.6,421.0
2024-10,Sales,Latin America,1229199.06,855555.72,58342.89,315300.46,30.0,25.65,-6.3,60,3,2.18,73.58,250.0
2024-10,Sales,North America,2025404.86,1596278.28,94356.37,334770.21,47.0,16.53,8.3,127,5,2.25,93.69,431.0
2024-11,Customer Support,Asia Pacific,427430.14,293903.84,39132.54,94393.76,53.0,22.08,0.63,504,21,1.29,81.97,2259.0
2024-11,Customer Support,Europe,403265.84,261742.06,31595.5,109928.29,56.0,27.26,-9.14,638,25,1.19,92.51,2735.0
2024-11,Customer Support,Latin America,307926.81,216376.13,26118.17,65432.5,44.0,21.25,-2.2,360,21,0.84,85.09,1655.0
2024-11,Customer Support,North America,474820.92,304949.77,35147.11,134724.04,65.0,28.37,-8.43,834,66,0.97,90.82,2671.0
2024-11,Engineering,Asia Pacific,912612.18,669629.78,139239.69,103742.71,70.0,11.37,-19.89,148,3,4.29,74.4,613.0
2024-11,Engineering,Europe,1132729.3,874719.28,141251.68,116758.34,66.0,10.31,13.7,177,13,5.79,78.17,762.0
2024-11,Engineering,Latin America,690453.51,491163.54,122060.25,77229.72,50.0,11.19,-10.95,111,2,5.68,80.59,510.0
2024-11,Engineering,North America,1371177.0,1044145.23,173538.02,153493.75,85.0,11.19,12.49,243,16,4.42,72.71,1077.0
2024-11,Finance,Asia Pacific,280865.74,208149.41,9004.93,63711.39,19.0,22.68,5.21,41,2,1.7,90.81,155.0
2024-11,Finance,Europe,297898.24,179236.71,7752.26,110909.26,22.0,37.23,-2.59,51,2,1.89,89.57,185.0
2024-11,Finance,Latin America,172052.76,121625.97,5523.16,44903.62,15.0,26.1,-19.15,29,1,1.42,74.56,83.0
2024-11,Finance,North America,364900.55,221691.49,10365.38,132843.68,26.0,36.41,-0.14,67,2,1.22,82.93,204.0
2024-11,HR,Asia Pacific,215186.99,141208.88,4592.98,69385.12,12.0,32.24,6.76,28,2,3.17,91.2,113.0
2024-11,HR,Europe,232689.07,145084.3,5566.34,82038.43,13.0,35.26,-5.18,38,1,2.61,80.18,162.0
2024-11,HR,Latin America,163287.49,108428.81,3488.15,51370.53,9.0,31.46,25.12,21,1,2.93,87.4,75.0
2024-11,HR,North America,251297.44,154506.52,4406.78,92384.13,18.0,36.76,11.41,45,1,2.0,85.21,182.0
2024-11,Marketing,Asia Pacific,727556.27,493818.91,63788.44,169948.92,23.0,23.36,-14.28,55,2,3.7,93.47,222.0
2024-11,Marketing,Europe,832249.42,639241.25,89925.99,103082.18,30.0,12.39,-0.23,67,3,3.21,91.52,334.0
2024-11,Marketing,Latin America,668036.49,423111.56,54690.41,190234.52,21.0,28.48,20.1,48,0,2.47,73.69,176.0
2024-11,Marketing,North America,1040727.67,678439.79,86782.07,275505.82,32.0,26.47,18.37,88,2,3.76,83.39,401.0
2024-11,Operations,Asia Pacific,503601.8,383805.39,66125.43,53670.98,33.0,10.66,-3.83,194,4,5.19,83.59,882.0
2024-11,Operations,Europe,548950.43,398602.65,64546.0,85801.78,34.0,15.63,2.07,244,6,4.12,79.39,1208.0
2024-11,Operations,Latin America,414063.56,289869.76,57520.38,66673.42,27.0,16.1,12.82,161,4,3.58,90.2,590.0
2024-11,Operations,North America,731599.1,541959.34,103442.5,86197.25,43.0,11.78,5.85,340,25,3.57,85.49,1302.0
2024-11,Product,Asia Pacific,541075.62,327230.01,106051.87,107793.75,31.0,19.92,-21.6,103,5,7.15,88.65,415.0
2024-11,Product,Europe,794112.42,582457.82,129843.53,81811.06,35.0,10.3,5.79,111,3,7.31,70.54,536.0
2024-11,Product,Latin America,450889.84,285387.82,97000.59,68501.43,25.0,15.19,-4.0,79,2,6.46,86.11,290.0
2024-11,Product,North America,932358.01,699393.26,185621.66,47343.09,44.0,5.08,21.38,171,4,7.78,87.47,680.0
2024-11,Sales,Asia Pacific,1626923.48,994499.88,77096.09,555327.51,39.0,34.13,1.52,74,3,2.24,83.05,298.0
2024-11,Sales,Europe,1471092.33,1061972.07,82986.57,326133.69,41.0,22.17,-17.62,93,3,1.98,90.45,437.0
2024-11,Sales,Latin America,1244986.48,835347.52,65055.13,344583.83,31.0,27.68,-5.09,55,2,2.0,89.89,258.0
2024-11,Sales,North America,2061206.54,1620293.27,116949.88,323963.38,57.0,15.72,10.22,120,6,2.58,71.84,437.0
2024-12,Customer Support,Asia Pacific,444206.33,312562.97,34903.98,96739.38,47.0,21.78,4.58,511,27,0.88,90.44,2296.0
2024-12,Customer Support,Europe,417773.18,278589.15,27081.63,112102.4,56.0,26.83,-5.87,617,19,1.04,91.66,2737.0
2024-12,Customer Support,Latin America,263599.88,207967.13,20997.03,34635.72,39.0,13.14,-16.28,355,24,1.12,92.46,1699.0
2024-12,Customer Support,North America,466163.73,346734.71,37351.11,82077.91,73.0,17.61,-10.1,792,32,1.08,75.95,2827.0
2024-12,Engineering,Asia Pacific,1051094.47,765675.69,128550.63,156868.15,67.0,14.92,-7.73,147,3,5.76,79.84,621.0
2024-12,Engineering,Europe,1286185.55,965258.91,212476.28,108450.37,76.0,8.43,29.11,192,9,6.09,70.83,772.0
2024-12,Engineering,Latin America,823288.5,552840.42,112498.75,157949.32,52.0,19.19,6.18,100,6,6.08,79.88,521.0
2024-12,Engineering,North America,1334821.38,958884.4,165963.36,209973.62,81.0,15.73,9.51,263,12,4.14,93.43,1107.0
2024-12,Finance,Asia Pacific,277719.36,171002.84,8677.36,98039.16,18.0,35.3,4.03,39,1,1.44,87.16,156.0
2024-12,Finance,Europe,321354.36,198441.11,10156.79,112756.46,23.0,35.09,5.08,47,2,1.76,73.79,188.0
2024-12,Finance,Latin America,193528.02,134052.64,6036.75,53438.63,14.0,27.61,-9.06,30,2,1.62,85.29,83.0
2024-12,Finance,North America,398700.58,282470.31,12092.38,104137.88,24.0,26.12,9.11,61,2,1.76,83.92,214.0
2024-12,HR,Asia Pacific,221777.02,141779.44,4637.53,75360.05,12.0,33.98,10.03,30,0,3.08,73.94,116.0
2024-12,HR,Europe,215562.33,139995.06,4739.57,70827.7,14.0,32.86,-12.16,38,1,2.08,89.94,162.0
2024-12,HR,Latin America,164227.86,120195.85,3448.39,40583.62,9.0,24.71,25.84,22,1,2.43,81.7,76.0
2024-12,HR,North America,248933.59,182337.48,4298.15,62297.96,18.0,25.03,10.36,51,1,2.77,94.48,188.0
2024-12,Marketing,Asia Pacific,756645.31,495944.44,90697.05,170003.81,27.0,22.47,-10.85,63,2,3.73,78.05,222.0
2024-12,Marketing,Europe,906603.76,713677.43,97119.84,95806.5,28.0,10.57,8.68,73,1,3.38,91.05,344.0
2024-12,Marketing,Latin America,590596.75,360164.89,47981.42,182450.43,20.0,30.89,6.18,47,3,3.38,75.79,178.0
2024-12,Marketing,North America,996877.09,765171.23,82635.42,149070.44,37.0,14.95,13.38,86,3,2.68,85.61,412.0
2024-12,Operations,Asia Pacific,517434.8,412449.77,63434.82,41550.21,35.0,8.03,-1.19,198,12,4.45,73.82,915.0
2024-12,Operations,Europe,578698.95,355596.2,82058.54,141044.21,34.0,24.37,7.6,262,19,4.05,79.13,1250.0
2024-12,Operations,Latin America,442252.53,345226.8,45422.25,51603.48,23.0,11.67,20.5,139,10,3.7,88.35,597.0
2024-12,Operations,North America,713512.43,548089.58,69642.0,95780.85,42.0,13.42,3.24,318,23,3.5,90.65,1320.0
2024-12,Product,Asia Pacific,608629.04,397248.94,99222.12,112157.98,30.0,18.43,-11.82,107,3,6.62,75.29,428.0
2024-12,Product,Europe,768574.21,572915.39,123015.95,72642.88,39.0,9.45,2.38,112,5,5.05,88.4,548.0
2024-12,Product,Latin America,485978.7,302794.0,81916.23,101268.48,26.0,20.84,3.47,77,4,7.25,91.34,291.0
2024-12,Product,North America,756153.86,541621.65,154190.81,60341.39,41.0,7.98,-1.56,168,11,4.96,89.4,700.0
2024-12,Sales,Asia Pacific,1384496.75,845494.06,81340.58,457662.12,39.0,33.06,-13.61,77,3,2.49,71.23,300.0
2024-12,Sales,Europe,1778718.17,1251374.42,91706.34,435637.42,46.0,24.49,-0.39,107,4,2.37,84.94,456.0
2024-12,Sales,Latin America,1228289.0,759981.08,68000.27,400307.64,32.0,32.59,-6.36,54,3,1.61,91.54,262.0
2024-12,Sales,North America,2352379.26,1572487.48,130311.1,649580.69,53.0,27.61,25.78,121,6,1.61,82.22,452.0
