date,date_key,department_id,region_id,tickets_resolved,sla_breaches,cycle_time,utilization,backlog,year,quarter,month,month_name,year_month,department_name,region_name,sla_breach_rate,tickets_per_headcount
2024-06-01,20240601,7,1,737,29,1.24,88.66,2225,2024,Q2,6,June,2024-06,Customer Support,North America,3.93,24.57
2024-06-01,20240601,7,2,550,34,1.0,89.15,2529,2024,Q2,6,June,2024-06,Customer Support,Europe,6.18,18.33
2024-06-01,20240601,7,3,467,21,1.17,92.56,2013,2024,Q2,6,June,2024-06,Customer Support,Asia Pacific,4.5,15.57
2024-06-01,20240601,7,4,363,7,1.03,92.13,1392,2024,Q2,6,June,2024-06,Customer Support,Latin America,1.93,12.1
2024-06-01,20240601,8,1,170,9,7.6,88.93,606,2024,Q2,6,June,2024-06,Product,North America,5.29,5.67
2024-06-01,20240601,8,2,114,4,5.31,82.37,480,2024,Q2,6,June,2024-06,Product,Europe,3.51,3.8
2024-06-01,20240601,8,3,105,4,7.16,93.55,378,2024,Q2,6,June,2024-06,Product,Asia Pacific,3.81,3.5
2024-06-01,20240601,8,4,68,3,5.84,80.0,255,2024,Q2,6,June,2024-06,Product,Latin America,4.41,2.27
2024-07-01,20240701,1,1,251,11,5.31,94.56,917,2024,Q3,7,July,2024-07,Engineering,North America,4.38,8.37
2024-07-01,20240701,1,2,181,12,4.38,85.29,690,2024,Q3,7,July,2024-07,Engineering,Europe,6.63,6.03
2024-07-01,20240701,1,3,155,6,4.82,84.95,572,2024,Q3,7,July,2024-07,Engineering,Asia Pacific,3.87,5.17
2024-07-01,20240701,1,4,104,4,4.88,83.12,465,2024,Q3,7,July,2024-07,Engineering,Latin America,3.85,3.47
2024-07-01,20240701,2,1,127,7,1.91,73.16,409,2024,Q3,7,July,2024-07,Sales,North America,5.51,4.23
2024-07-01,20240701,2,2,103,3,2.01,82.46,377,2024,Q3,7,July,2024-07,Sales,Europe,2.91,3.43
2024-07-01,20240701,2,3,79,1,2.32,71.55,276,2024,Q3,7,July,2024-07,Sales,Asia Pacific,1.27,2.63
2024-07-01,20240701,2,4,61,2,1.75,94.63,240,2024,Q3,7,July,2024-07,Sales,Latin America,3.28,2.03
2024-07-01,20240701,3,1,99,4,2.68,93.54,381,2024,Q3,7,July,2024-07,Marketing,North America,4.04,3.3
2024-07-01,20240701,3,2,77,3,2.9,94.64,308,2024,Q3,7,July,2024-07,Marketing,Europe,3.9,2.57
2024-07-01,20240701,3,3,53,1,3.12,71.06,202,2024,Q3,7,July,2024-07,Marketing,Asia Pacific,1.89,1.77
2024-07-01,20240701,3,4,42,2,2.93,94.56,160,2024,Q3,7,July,2024-07,Marketing,Latin America,4.76,1.4
2024-07-01,20240701,4,1,320,8,4.67,94.87,1132,2024,Q3,7,July,2024-07,Operations,North America,2.5,10.67
2024-07-01,20240701,4,2,244,11,4.87,93.4,1118,2024,Q3,7,July,2024-07,Operations,Europe,4.51,8.13
2024-07-01,20240701,4,3,189,15,3.51,76.34,814,2024,Q3,7,July,2024-07,Operations,Asia Pacific,7.94,6.3
2024-07-01,20240701,4,4,138,9,4.91,89.47,538,2024,Q3,7,July,2024-07,Operations,Latin America,6.52,4.6
2024-07-01,20240701,5,1,63,3,1.49,91.03,186,2024,Q3,7,July,2024-07,Finance,North America,4.76,2.1
2024-07-01,20240701,5,2,50,2,1.86,76.3,172,2024,Q3,7,July,2024-07,Finance,Europe,4.0,1.67
2024-07-01,20240701,5,3,40,1,1.87,78.66,144,2024,Q3,7,July,2024-07,Finance,Asia Pacific,2.5,1.33
2024-07-01,20240701,5,4,31,1,1.59,78.32,73,2024,Q3,7,July,2024-07,Finance,Latin America,3.23,1.03
2024-07-01,20240701,6,1,48,1,3.1,89.48,159,2024,Q3,7,July,2024-07,HR,North America,2.08,1.6
2024-07-01,20240701,6,2,37,2,2.23,76.83,147,2024,Q3,7,July,2024-07,HR,Europe,5.41,1.23
2024-07-01,20240701,6,3,30,1,2.67,89.21,96,2024,Q3,7,July,2024-07,HR,Asia Pacific,3.33,1.0
2024-07-01,20240701,6,4,22,1,2.42,92.03,66,2024,Q3,7,July,2024-07,HR,Latin America,4.55,0.73
2024-07-01,20240701,7,1,837,44,0.91,83.56,2287,2024,Q3,7,July,2024-07,Customer Support,North America,5.26,27.9
2024-07-01,20240701,7,2,628,30,1.22,86.95,2614,2024,Q3,7,July,2024-07,Customer Support,Europe,4.78,20.93
2024-07-01,20240701,7,3,456,36,1.22,89.73,2043,2024,Q3,7,July,2024-07,Customer Support,Asia Pacific,7.89,15.2
2024-07-01,20240701,7,4,365,10,1.07,73.65,1432,2024,Q3,7,July,2024-07,Customer Support,Latin America,2.74,12.17
2024-07-01,20240701,8,1,161,6,6.3,91.89,609,2024,Q3,7,July,2024-07,Product,North America,3.73,5.37
2024-07-01,20240701,8,2,128,3,4.91,74.64,499,2024,Q3,7,July,2024-07,Product,Europe,2.34,4.27
2024-07-01,20240701,8,3,94,6,6.37,70.56,391,2024,Q3,7,July,2024-07,Product,Asia Pacific,6.38,3.13
2024-07-01,20240701,8,4,66,4,5.3,78.64,265,2024,Q3,7,July,2024-07,Product,Latin America,6.06,2.2
2024-08-01,20240801,1,1,258,10,6.07,74.77,958,2024,Q3,8,August,2024-08,Engineering,North America,3.88,8.6
2024-08-01,20240801,1,2,187,5,4.76,73.29,704,2024,Q3,8,August,2024-08,Engineering,Europe,2.67,6.23
2024-08-01,20240801,1,3,137,8,6.49,70.3,586,2024,Q3,8,August,2024-08,Engineering,Asia Pacific,5.84,4.57
2024-08-01,20240801,1,4,110,8,5.27,83.59,475,2024,Q3,8,August,2024-08,Engineering,Latin America,7.27,3.67
2024-08-01,20240801,2,1,120,2,2.01,71.31,422,2024,Q3,8,August,2024-08,Sales,North America,1.67,4.0
2024-08-01,20240801,2,2,93,4,1.73,93.32,393,2024,Q3,8,August,2024-08,Sales,Europe,4.3,3.1
2024-08-01,20240801,2,3,72,2,2.21,72.39,281,2024,Q3,8,August,2024-08,Sales,Asia Pacific,2.78,2.4
2024-08-01,20240801,2,4,55,4,2.45,84.5,245,2024,Q3,8,August,2024-08,Sales,Latin America,7.27,1.83
2024-08-01,20240801,3,1,102,7,3.85,73.13,384,2024,Q3,8,August,2024-08,Marketing,North America,6.86,3.4
2024-08-01,20240801,3,2,75,3,2.43,71.55,321,2024,Q3,8,August,2024-08,Marketing,Europe,4.0,2.5
2024-08-01,20240801,3,3,62,2,3.74,84.84,211,2024,Q3,8,August,2024-08,Marketing,Asia Pacific,3.23,2.07
2024-08-01,20240801,3,4,43,1,3.05,81.43,164,2024,Q3,8,August,2024-08,Marketing,Latin America,2.33,1.43
2024-08-01,20240801,4,1,290,23,3.69,74.96,1162,2024,Q3,8,August,2024-08,Operations,North America,7.93,9.67
2024-08-01,20240801,4,2,244,11,4.74,82.92,1147,2024,Q3,8,August,2024-08,Operations,Europe,4.51,8.13
2024-08-01,20240801,4,3,203,4,4.34,92.1,814,2024,Q3,8,August,2024-08,Operations,Asia Pacific,1.97,6.77
2024-08-01,20240801,4,4,143,10,3.91,81.47,566,2024,Q3,8,August,2024-08,Operations,Latin America,6.99,4.77
2024-08-01,20240801,5,1,59,1,1.84,91.71,191,2024,Q3,8,August,2024-08,Finance,North America,1.69,1.97
2024-08-01,20240801,5,2,48,3,1.75,76.63,172,2024,Q3,8,August,2024-08,Finance,Europe,6.25,1.6
2024-08-01,20240801,5,3,38,2,1.87,93.91,150,2024,Q3,8,August,2024-08,Finance,Asia Pacific,5.26,1.27
2024-08-01,20240801,5,4,29,1,1.78,88.5,76,2024,Q3,8,August,2024-08,Finance,Latin America,3.45,0.97
2024-08-01,20240801,6,1,43,3,2.57,79.08,164,2024,Q3,8,August,2024-08,HR,North America,6.98,1.43
2024-08-01,20240801,6,2,37,1,3.05,77.25,148,2024,Q3,8,August,2024-08,HR,Europe,2.7,1.23
2024-08-01,20240801,6,3,28,1,3.21,90.23,101,2024,Q3,8,August,2024-08,HR,Asia Pacific,3.57,0.93
2024-08-01,20240801,6,4,20,0,2.7,77.26,69,2024,Q3,8,August,2024-08,HR,Latin America,0.0,0.67
2024-08-01,20240801,7,1,816,63,0.93,82.14,2368,2024,Q3,8,August,2024-08,Customer Support,North America,7.72,27.2
2024-08-01,20240801,7,2,575,31,1.02,81.17,2655,2024,Q3,8,August,2024-08,Customer Support,Europe,5.39,19.17
2024-08-01,20240801,7,3,439,22,0.97,70.03,2070,2024,Q3,8,August,2024-08,Customer Support,Asia Pacific,5.01,14.63
2024-08-01,20240801,7,4,348,15,0.87,82.69,1480,2024,Q3,8,August,2024-08,Customer Support,Latin America,4.31,11.6
2024-08-01,20240801,8,1,162,11,6.16,82.98,635,2024,Q3,8,August,2024-08,Product,North America,6.79,5.4
2024-08-01,20240801,8,2,119,7,6.1,80.44,517,2024,Q3,8,August,2024-08,Product,Europe,5.88,3.97
2024-08-01,20240801,8,3,90,3,5.47,78.98,395,2024,Q3,8,August,2024-08,Product,Asia Pacific,3.33,3.0
2024-08-01,20240801,8,4,74,5,7.16,79.11,279,2024,Q3,8,August,2024-08,Product,Latin America,6.76,2.47
2024-09-01,20240901,1,1,242,10,6.09,88.25,994,2024,Q3,9,September,2024-09,Engineering,North America,4.13,8.07
2024-09-01,20240901,1,2,171,8,6.15,82.6,727,2024,Q3,9,September,2024-09,Engineering,Europe,4.68,5.7
2024-09-01,20240901,1,3,148,10,4.71,84.39,589,2024,Q3,9,September,2024-09,Engineering,Asia Pacific,6.76,4.93
2024-09-01,20240901,1,4,113,7,4.11,86.89,484,2024,Q3,9,September,2024-09,Engineering,Latin America,6.19,3.77
2024-09-01,20240901,2,1,117,5,1.79,80.39,430,2024,Q3,9,September,2024-09,Sales,North America,4.27,3.9
2024-09-01,20240901,2,2,102,6,2.21,70.57,411,2024,Q3,9,September,2024-09,Sales,Europe,5.88,3.4
2024-09-01,20240901,2,3,80,1,2.42,75.01,290,2024,Q3,9,September,2024-09,Sales,Asia Pacific,1.25,2.67
2024-09-01,20240901,2,4,58,2,2.49,80.93,245,2024,Q3,9,September,2024-09,Sales,Latin America,3.45,1.93
2024-09-01,20240901,3,1,103,7,3.43,81.7,385,2024,Q3,9,September,2024-09,Marketing,North America,6.8,3.43
2024-09-01,20240901,3,2,77,1,2.5,83.43,323,2024,Q3,9,September,2024-09,Marketing,Europe,1.3,2.57
2024-09-01,20240901,3,3,52,2,2.61,74.01,211,2024,Q3,9,September,2024-09,Marketing,Asia Pacific,3.85,1.73
2024-09-01,20240901,3,4,41,2,3.61,81.31,168,2024,Q3,9,September,2024-09,Marketing,Latin America,4.88,1.37
2024-09-01,20240901,4,1,287,6,3.72,83.6,1204,2024,Q3,9,September,2024-09,Operations,North America,2.09,9.57
2024-09-01,20240901,4,2,249,10,3.44,89.52,1165,2024,Q3,9,September,2024-09,Operations,Europe,4.02,8.3
2024-09-01,20240901,4,3,204,10,4.68,92.68,851,2024,Q3,9,September,2024-09,Operations,Asia Pacific,4.9,6.8
2024-09-01,20240901,4,4,147,7,3.73,93.39,579,2024,Q3,9,September,2024-09,Operations,Latin America,4.76,4.9
2024-09-01,20240901,5,1,58,2,1.3,82.56,197,2024,Q3,9,September,2024-09,Finance,North America,3.45,1.93
2024-09-01,20240901,5,2,47,1,1.91,89.33,179,2024,Q3,9,September,2024-09,Finance,Europe,2.13,1.57
2024-09-01,20240901,5,3,38,2,1.56,75.03,150,2024,Q3,9,September,2024-09,Finance,Asia Pacific,5.26,1.27
2024-09-01,20240901,5,4,28,0,1.95,71.23,78,2024,Q3,9,September,2024-09,Finance,Latin America,0.0,0.93
2024-09-01,20240901,6,1,47,1,2.71,73.75,171,2024,Q3,9,September,2024-09,HR,North America,2.13,1.57
2024-09-01,20240901,6,2,35,1,2.89,92.23,153,2024,Q3,9,September,2024-09,HR,Europe,2.86,1.17
2024-09-01,20240901,6,3,29,1,2.63,89.22,106,2024,Q3,9,September,2024-09,HR,Asia Pacific,3.45,0.97
2024-09-01,20240901,6,4,20,0,2.97,80.79,70,2024,Q3,9,September,2024-09,HR,Latin America,0.0,0.67
2024-09-01,20240901,7,1,778,43,1.3,82.32,2400,2024,Q3,9,September,2024-09,Customer Support,North America,5.53,25.93
2024-09-01,20240901,7,2,568,12,1.08,83.61,2678,2024,Q3,9,September,2024-09,Customer Support,Europe,2.11,18.93
2024-09-01,20240901,7,3,507,32,0.93,78.6,2170,2024,Q3,9,September,2024-09,Customer Support,Asia Pacific,6.31,16.9
2024-09-01,20240901,7,4,356,23,1.03,89.83,1534,2024,Q3,9,September,2024-09,Customer Support,Latin America,6.46,11.87
2024-09-01,20240901,8,1,163,11,7.62,84.5,642,2024,Q3,9,September,2024-09,Product,North America,6.75,5.43
2024-09-01,20240901,8,2,119,7,6.75,74.44,518,2024,Q3,9,September,2024-09,Product,Europe,5.88,3.97
2024-09-01,20240901,8,3,101,3,6.3,88.67,406,2024,Q3,9,September,2024-09,Product,Asia Pacific,2.97,3.37
2024-09-01,20240901,8,4,67,2,5.46,76.45,286,2024,Q3,9,September,2024-09,Product,Latin America,2.99,2.23
2024-10-01,20241001,1,1,239,7,4.17,74.29,1041,2024,Q4,10,October,2024-10,Engineering,North America,2.93,7.97
2024-10-01,20241001,1,2,182,13,6.12,82.79,752,2024,Q4,10,October,2024-10,Engineering,Europe,7.14,6.07
2024-10-01,20241001,1,3,137,8,4.68,90.8,591,2024,Q4,10,October,2024-10,Engineering,Asia Pacific,5.84,4.57
2024-10-01,20241001,1,4,116,3,6.2,77.61,499,2024,Q4,10,October,2024-10,Engineering,Latin America,2.59,3.87
2024-10-01,20241001,2,1,127,5,2.25,93.69,431,2024,Q4,10,October,2024-10,Sales,North America,3.94,4.23
2024-10-01,20241001,2,2,106,5,2.41,79.6,421,2024,Q4,10,October,2024-10,Sales,Europe,4.72,3.53
2024-10-01,20241001,2,3,84,3,2.13,70.5,292,2024,Q4,10,October,2024-10,Sales,Asia Pacific,3.57,2.8
2024-10-01,20241001,2,4,60,3,2.18,73.58,250,2024,Q4,10,October,2024-10,Sales,Latin America,5.0,2.0
2024-10-01,20241001,3,1,92,4,3.71,89.4,386,2024,Q4,10,October,2024-10,Marketing,North America,4.35,3.07
2024-10-01,20241001,3,2,79,3,3.52,73.5,333,2024,Q4,10,October,2024-10,Marketing,Europe,3.8,2.63
2024-10-01,20241001,3,3,55,2,2.43,73.79,212,2024,Q4,10,October,2024-10,Marketing,Asia Pacific,3.64,1.83
2024-10-01,20241001,3,4,41,1,3.44,70.73,173,2024,Q4,10,October,2024-10,Marketing,Latin America,2.44,1.37
2024-10-01,20241001,4,1,295,22,5.07,75.64,1240,2024,Q4,10,October,2024-10,Operations,North America,7.46,9.83
2024-10-01,20241001,4,2,221,16,4.25,71.08,1180,2024,Q4,10,October,2024-10,Operations,Europe,7.24,7.37
2024-10-01,20241001,4,3,179,7,4.54,81.75,864,2024,Q4,10,October,2024-10,Operations,Asia Pacific,3.91,5.97
2024-10-01,20241001,4,4,135,4,3.4,90.19,582,2024,Q4,10,October,2024-10,Operations,Latin America,2.96,4.5
2024-10-01,20241001,5,1,64,2,1.37,85.99,202,2024,Q4,10,October,2024-10,Finance,North America,3.12,2.13
2024-10-01,20241001,5,2,48,2,1.57,77.59,184,2024,Q4,10,October,2024-10,Finance,Europe,4.17,1.6
2024-10-01,20241001,5,3,40,0,1.55,71.44,151,2024,Q4,10,October,2024-10,Finance,Asia Pacific,0.0,1.33
2024-10-01,20241001,5,4,29,2,1.86,71.75,80,2024,Q4,10,October,2024-10,Finance,Latin America,6.9,0.97
2024-10-01,20241001,6,1,48,1,2.96,88.61,179,2024,Q4,10,October,2024-10,HR,North America,2.08,1.6
2024-10-01,20241001,6,2,33,1,3.03,86.76,158,2024,Q4,10,October,2024-10,HR,Europe,3.03,1.1
2024-10-01,20241001,6,3,26,1,2.71,70.89,108,2024,Q4,10,October,2024-10,HR,Asia Pacific,3.85,0.87
2024-10-01,20241001,6,4,22,0,2.34,86.01,72,2024,Q4,10,October,2024-10,HR,Latin America,0.0,0.73
2024-10-01,20241001,7,1,853,34,0.93,94.62,2555,2024,Q4,10,October,2024-10,Customer Support,North America,3.99,28.43
2024-10-01,20241001,7,2,554,36,0.86,70.69,2708,2024,Q4,10,October,2024-10,Customer Support,Europe,6.5,18.47
2024-10-01,20241001,7,3,467,32,1.16,94.54,2236,2024,Q4,10,October,2024-10,Customer Support,Asia Pacific,6.85,15.57
2024-10-01,20241001,7,4,361,22,1.3,87.75,1588,2024,Q4,10,October,2024-10,Customer Support,Latin America,6.09,12.03
2024-10-01,20241001,8,1,173,4,6.91,91.27,675,2024,Q4,10,October,2024-10,Product,North America,2.31,5.77
2024-10-01,20241001,8,2,115,5,6.84,76.19,531,2024,Q4,10,October,2024-10,Product,Europe,4.35,3.83
2024-10-01,20241001,8,3,93,3,6.12,83.23,414,2024,Q4,10,October,2024-10,Product,Asia Pacific,3.23,3.1
2024-10-01,20241001,8,4,73,2,5.28,71.18,288,2024,Q4,10,October,2024-10,Product,Latin America,2.74,2.43
2024-11-01,20241101,1,1,243,16,4.42,72.71,1077,2024,Q4,11,November,2024-11,Engineering,North America,6.58,8.1
2024-11-01,20241101,1,2,177,13,5.79,78.17,762,2024,Q4,11,November,2024-11,Engineering,Europe,7.34,5.9
2024-11-01,20241101,1,3,148,3,4.29,74.4,613,2024,Q4,11,November,2024-11,Engineering,Asia Pacific,2.03,4.93
2024-11-01,20241101,1,4,111,2,5.68,80.59,510,2024,Q4,11,November,2024-11,Engineering,Latin America,1.8,3.7
2024-11-01,20241101,2,1,120,6,2.58,71.84,437,2024,Q4,11,November,2024-11,Sales,North America,5.0,4.0
2024-11-01,20241101,2,2,93,3,1.98,90.45,437,2024,Q4,11,November,2024-11,Sales,Europe,3.23,3.1
2024-11-01,20241101,2,3,74,3,2.24,83.05,298,2024,Q4,11,November,2024-11,Sales,Asia Pacific,4.05,2.47
2024-11-01,20241101,2,4,55,2,2.0,89.89,258,2024,Q4,11,November,2024-11,Sales,Latin America,3.64,1.83
2024-11-01,20241101,3,1,88,2,3.76,83.39,401,2024,Q4,11,November,2024-11,Marketing,North America,2.27,2.93
2024-11-01,20241101,3,2,67,3,3.21,91.52,334,2024,Q4,11,November,2024-11,Marketing,Europe,4.48,2.23
2024-11-01,20241101,3,3,55,2,3.7,93.47,222,2024,Q4,11,November,2024-11,Marketing,Asia Pacific,3.64,1.83
2024-11-01,20241101,3,4,48,0,2.47,73.69,176,2024,Q4,11,November,2024-11,Marketing,Latin America,0.0,1.6
2024-11-01,20241101,4,1,340,25,3.57,85.49,1302,2024,Q4,11,November,2024-11,Operations,North America,7.35,11.33
2024-11-01,20241101,4,2,244,6,4.12,79.39,1208,2024,Q4,11,November,2024-11,Operations,Europe,2.46,8.13
2024-11-01,20241101,4,3,194,4,5.19,83.59,882,2024,Q4,11,November,2024-11,Operations,Asia Pacific,2.06,6.47
2024-11-01,20241101,4,4,161,4,3.58,90.2,590,2024,Q4,11,November,2024-11,Operations,Latin America,2.48,5.37
2024-11-01,20241101,5,1,67,2,1.22,82.93,204,2024,Q4,11,November,2024-11,Finance,North America,2.99,2.23
2024-11-01,20241101,5,2,51,2,1.89,89.57,185,2024,Q4,11,November,2024-11,Finance,Europe,3.92,1.7
2024-11-01,20241101,5,3,41,2,1.7,90.81,155,2024,Q4,11,November,2024-11,Finance,Asia Pacific,4.88,1.37
2024-11-01,20241101,5,4,29,1,1.42,74.56,83,2024,Q4,11,November,2024-11,Finance,Latin America,3.45,0.97
2024-11-01,20241101,6,1,45,1,2.0,85.21,182,2024,Q4,11,November,2024-11,HR,North America,2.22,1.5
2024-11-01,20241101,6,2,38,1,2.61,80.18,162,2024,Q4,11,November,2024-11,HR,Europe,2.63,1.27
2024-11-01,20241101,6,3,28,2,3.17,91.2,113,2024,Q4,11,November,2024-11,HR,Asia Pacific,7.14,0.93
2024-11-01,20241101,6,4,21,1,2.93,87.4,75,2024,Q4,11,November,2024-11,HR,Latin America,4.76,0.7
2024-11-01,20241101,7,1,834,66,0.97,90.82,2671,2024,Q4,11,November,2024-11,Customer Support,North America,7.91,27.8
2024-11-01,20241101,7,2,638,25,1.19,92.51,2735,2024,Q4,11,November,2024-11,Customer Support,Europe,3.92,21.27
2024-11-01,20241101,7,3,504,21,1.29,81.97,2259,2024,Q4,11,November,2024-11,Customer Support,Asia Pacific,4.17,16.8
2024-11-01,20241101,7,4,360,21,0.84,85.09,1655,2024,Q4,11,November,2024-11,Customer Support,Latin America,5.83,12.0
2024-11-01,20241101,8,1,171,4,7.78,87.47,680,2024,Q4,11,November,2024-11,Product,North America,2.34,5.7
2024-11-01,20241101,8,2,111,3,7.31,70.54,536,2024,Q4,11,November,2024-11,Product,Europe,2.7,3.7
2024-11-01,20241101,8,3,103,5,7.15,88.65,415,2024,Q4,11,November,2024-11,Product,Asia Pacific,4.85,3.43
2024-11-01,20241101,8,4,79,2,6.46,86.11,290,2024,Q4,11,November,2024-11,Product,Latin America,2.53,2.63
2024-12-01,20241201,1,1,263,12,4.14,93.43,1107,2024,Q4,12,December,2024-12,Engineering,North America,4.56,8.77
2024-12-01,20241201,1,2,192,9,6.09,70.83,772,2024,Q4,12,December,2024-12,Engineering,Europe,4.69,6.4
2024-12-01,20241201,1,3,147,3,5.76,79.84,621,2024,Q4,12,December,2024-12,Engineering,Asia Pacific,2.04,4.9
2024-12-01,20241201,1,4,100,6,6.08,79.88,521,2024,Q4,12,December,2024-12,Engineering,Latin America,6.0,3.33
2024-12-01,20241201,2,1,121,6,1.61,82.22,452,2024,Q4,12,December,2024-12,Sales,North America,4.96,4.03
2024-12-01,20241201,2,2,107,4,2.37,84.94,456,2024,Q4,12,December,2024-12,Sales,Europe,3.74,3.57
2024-12-01,20241201,2,3,77,3,2.49,71.23,300,2024,Q4,12,December,2024-12,Sales,Asia Pacific,3.9,2.57
2024-12-01,20241201,2,4,54,3,1.61,91.54,262,2024,Q4,12,December,2024-12,Sales,Latin America,5.56,1.8
2024-12-01,20241201,3,1,86,3,2.68,85.61,412,2024,Q4,12,December,2024-12,Marketing,North America,3.49,2.87
2024-12-01,20241201,3,2,73,1,3.38,91.05,344,2024,Q4,12,December,2024-12,Marketing,Europe,1.37,2.43
2024-12-01,20241201,3,3,63,2,3.73,78.05,222,2024,Q4,12,December,2024-12,Marketing,Asia Pacific,3.17,2.1
2024-12-01,20241201,3,4,47,3,3.38,75.79,178,2024,Q4,12,December,2024-12,Marketing,Latin America,6.38,1.57
2024-12-01,20241201,4,1,318,23,3.5,90.65,1320,2024,Q4,12,December,2024-12,Operations,North America,7.23,10.6
2024-12-01,20241201,4,2,262,19,4.05,79.13,1250,2024,Q4,12,December,2024-12,Operations,Europe,7.25,8.73
2024-12-01,20241201,4,3,198,12,4.45,73.82,915,2024,Q4,12,December,2024-12,Operations,Asia Pacific,6.06,6.6
2024-12-01,20241201,4,4,139,10,3.7,88.35,597,2024,Q4,12,December,2024-12,Operations,Latin America,7.19,4.63
2024-12-01,20241201,5,1,61,2,1.76,83.92,214,2024,Q4,12,December,2024-12,Finance,North America,3.28,2.03
2024-12-01,20241201,5,2,47,2,1.76,73.79,188,2024,Q4,12,December,2024-12,Finance,Europe,4.26,1.57
2024-12-01,20241201,5,3,39,1,1.44,87.16,156,2024,Q4,12,December,2024-12,Finance,Asia Pacific,2.56,1.3
2024-12-01,20241201,5,4,30,2,1.62,85.29,83,2024,Q4,12,December,2024-12,Finance,Latin America,6.67,1.0
2024-12-01,20241201,6,1,51,1,2.77,94.48,188,2024,Q4,12,December,2024-12,HR,North America,1.96,1.7
2024-12-01,20241201,6,2,38,1,2.08,89.94,162,2024,Q4,12,December,2024-12,HR,Europe,2.63,1.27
2024-12-01,20241201,6,3,30,0,3.08,73.94,116,2024,Q4,12,December,2024-12,HR,Asia Pacific,0.0,1.0
2024-12-01,20241201,6,4,22,1,2.43,81.7,76,2024,Q4,12,December,2024-12,HR,Latin America,4.55,0.73
2024-12-01,20241201,7,1,792,32,1.08,75.95,2827,2024,Q4,12,December,2024-12,Customer Support,North America,4.04,26.4
2024-12-01,20241201,7,2,617,19,1.04,91.66,2737,2024,Q4,12,December,2024-12,Customer Support,Europe,3.08,20.57
2024-12-01,20241201,7,3,511,27,0.88,90.44,2296,2024,Q4,12,December,2024-12,Customer Support,Asia Pacific,5.28,17.03
2024-12-01,20241201,7,4,355,24,1.12,92.46,1699,2024,Q4,12,December,2024-12,Customer Support,Latin America,6.76,11.83
2024-12-01,20241201,8,1,168,11,4.96,89.4,700,2024,Q4,12,December,2024-12,Product,North America,6.55,5.6
2024-12-01,20241201,8,2,112,5,5.05,88.4,548,2024,Q4,12,December,2024-12,Product,Europe,4.46,3.73
2024-12-01,20241201,8,3,107,3,6.62,75.29,428,2024,Q4,12,December,2024-12,Product,Asia Pacific,2.8,3.57
2024-12-01,20241201,8,4,77,4,7.25,91.34,291,2024,Q4,12,December,2024-12,Product,Latin America,5.19,2.57
